query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair7_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair10_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair12_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair15_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair17_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair18_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair19_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair20_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair22_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair23_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair24_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair26_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair27_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair30_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair35_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair36_3	ENST00000630001.4	100.0	14	2	15	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair38_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair40_3	ENST00000630001.4	100.0	14	2	15	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair41_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair43_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair44_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair47_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair48_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair49_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair50_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair51_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair52_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair53_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair54_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair55_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair56_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair57_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair60_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair62_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair65_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair66_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair68_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair69_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair71_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair74_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair75_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair76_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair77_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair79_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair81_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair82_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair83_3	ENST00000630001.4	100.0	14	2	15	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair84_3	ENST00000630001.4	100.0	14	8	21	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair85_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair87_3	ENST00000630001.4	100.0	14	6	19	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair88_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair89_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair90_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair91_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair92_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair93_3	ENST00000630001.4	100.0	14	2	15	6989	7002	8.4	plus	ENST00000630001.4	KAT6B
Pair94_3	ENST00000630001.4	100.0	14	6	19	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair95_3	ENST00000630001.4	100.0	14	7	20	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair96_3	ENST00000630001.4	100.0	14	5	18	6989	7002	6.0	plus	ENST00000630001.4	KAT6B
Pair99_3	ENST00000630001.4	100.0	14	1	14	6989	7002	7.2	plus	ENST00000630001.4	KAT6B
Pair0_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair1_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair2_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair3_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair4_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair5_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair6_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair7_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair10_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair12_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair15_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair17_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair18_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair19_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair20_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair22_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair23_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair24_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair26_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair27_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair30_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair35_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair36_3	ENST00000628523.3	100.0	14	2	15	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair38_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair40_3	ENST00000628523.3	100.0	14	2	15	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair41_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair43_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair44_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair47_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair48_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair49_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair50_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair51_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair52_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair53_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair54_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair55_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair56_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair57_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair60_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair62_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair65_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair66_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair68_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair69_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair71_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair74_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair75_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair76_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair77_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair79_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair81_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair82_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair83_3	ENST00000628523.3	100.0	14	2	15	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair84_3	ENST00000628523.3	100.0	14	8	21	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair85_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair87_3	ENST00000628523.3	100.0	14	6	19	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair88_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair89_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair90_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair91_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair92_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair93_3	ENST00000628523.3	100.0	14	2	15	6591	6604	8.4	plus	ENST00000628523.3	KAT6B
Pair94_3	ENST00000628523.3	100.0	14	6	19	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair95_3	ENST00000628523.3	100.0	14	7	20	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair96_3	ENST00000628523.3	100.0	14	5	18	6591	6604	6.0	plus	ENST00000628523.3	KAT6B
Pair99_3	ENST00000628523.3	100.0	14	1	14	6591	6604	7.2	plus	ENST00000628523.3	KAT6B
Pair0_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair1_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair2_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair3_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair4_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair5_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair6_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair7_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair10_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair12_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair15_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair17_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair18_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair19_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair20_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair22_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair23_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair24_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair26_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair27_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair30_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair35_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair36_3	ENST00000649574.1	100.0	14	2	15	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair38_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair40_3	ENST00000649574.1	100.0	14	2	15	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair41_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair43_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair44_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair47_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair48_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair49_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair50_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair51_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair52_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair53_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair54_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair55_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair56_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair57_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair60_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair62_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair65_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair66_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair68_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair69_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair71_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair74_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair75_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair76_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair77_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair79_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair81_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair82_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair83_3	ENST00000649574.1	100.0	14	2	15	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair84_3	ENST00000649574.1	100.0	14	8	21	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair85_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair87_3	ENST00000649574.1	100.0	14	6	19	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair88_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair89_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair90_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair91_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair92_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair93_3	ENST00000649574.1	100.0	14	2	15	6300	6313	8.4	plus	ENST00000649574.1	KAT6B
Pair94_3	ENST00000649574.1	100.0	14	6	19	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair95_3	ENST00000649574.1	100.0	14	7	20	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair96_3	ENST00000649574.1	100.0	14	5	18	6300	6313	6.0	plus	ENST00000649574.1	KAT6B
Pair99_3	ENST00000649574.1	100.0	14	1	14	6300	6313	7.2	plus	ENST00000649574.1	KAT6B
Pair0_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair1_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair2_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair3_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair4_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair5_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair6_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair7_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair10_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair12_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair15_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair17_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair18_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair19_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair20_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair22_3	ENST00000629233.3	100.0	14	6	19	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair23_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair24_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair26_3	ENST00000629233.3	100.0	14	6	19	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair27_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair30_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair35_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair36_3	ENST00000629233.3	100.0	14	2	15	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair38_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair40_3	ENST00000629233.3	100.0	14	2	15	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair41_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair43_3	ENST00000629233.3	100.0	14	6	19	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair44_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair47_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair48_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair49_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair50_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair51_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair52_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair53_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair54_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair55_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair56_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair57_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair60_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair62_3	ENST00000629233.3	100.0	14	7	20	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair65_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair66_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair68_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair69_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair71_3	ENST00000629233.3	100.0	14	6	19	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair74_3	ENST00000629233.3	100.0	14	1	14	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair75_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair76_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair77_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair79_3	ENST00000629233.3	100.0	14	6	19	6033	6046	7.2	plus	ENST00000629233.3	KAT6B
Pair81_3	ENST00000629233.3	100.0	14	5	18	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair82_3	ENST00000629233.3	100.0	14	6	19	6033	6046	6.0	plus	ENST00000629233.3	KAT6B
Pair83_3	ENST00000629233.3	100.0	14	2	15	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
Pair84_3	ENST00000629233.3	100.0	14	8	21	6033	6046	8.4	plus	ENST00000629233.3	KAT6B
