query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair15_3	ENST00000444809.1	100.0	15	1	15	1509	1523	1.8	plus	ENST00000444809.1	ZNF733P
Pair0_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair1_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair2_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair3_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair4_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair5_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair6_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair7_3	ENST00000429565.5	100.0	15	6	20	1170	1184	2.1	plus	ENST00000429565.5	ZNF735
Pair8_3	ENST00000429565.5	100.0	15	2	16	1170	1184	2.1	plus	ENST00000429565.5	ZNF735
Pair9_3	ENST00000429565.5	100.0	15	5	19	1170	1184	1.8	plus	ENST00000429565.5	ZNF735
Pair10_3	ENST00000429565.5	100.0	15	1	15	1170	1184	1.8	plus	ENST00000429565.5	ZNF735
Pair11_3	ENST00000429565.5	100.0	15	6	20	1170	1184	2.1	plus	ENST00000429565.5	ZNF735
Pair12_3	ENST00000429565.5	100.0	15	2	16	1170	1184	2.1	plus	ENST00000429565.5	ZNF735
Pair13_3	ENST00000429565.5	100.0	14	1	14	1171	1184	6.0	plus	ENST00000429565.5	ZNF735
Pair14_3	ENST00000429565.5	100.0	15	5	19	1170	1184	1.8	plus	ENST00000429565.5	ZNF735
Pair15_3	ENST00000429565.5	100.0	15	1	15	1170	1184	1.8	plus	ENST00000429565.5	ZNF735
Pair0_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair1_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair2_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair3_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair4_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair5_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair6_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair7_3	ENST00000319636.10	100.0	15	6	20	1618	1632	2.1	plus	ENST00000319636.10	ZNF479
Pair8_3	ENST00000319636.10	100.0	15	2	16	1618	1632	2.1	plus	ENST00000319636.10	ZNF479
Pair9_3	ENST00000319636.10	100.0	15	5	19	1618	1632	1.8	plus	ENST00000319636.10	ZNF479
Pair10_3	ENST00000319636.10	100.0	15	1	15	1618	1632	1.8	plus	ENST00000319636.10	ZNF479
Pair11_3	ENST00000319636.10	100.0	15	6	20	1618	1632	2.1	plus	ENST00000319636.10	ZNF479
Pair12_3	ENST00000319636.10	100.0	15	2	16	1618	1632	2.1	plus	ENST00000319636.10	ZNF479
Pair13_3	ENST00000319636.10	100.0	14	1	14	1619	1632	6.0	plus	ENST00000319636.10	ZNF479
Pair14_3	ENST00000319636.10	100.0	15	5	19	1618	1632	1.8	plus	ENST00000319636.10	ZNF479
Pair15_3	ENST00000319636.10	100.0	15	1	15	1618	1632	1.8	plus	ENST00000319636.10	ZNF479
Pair0_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair1_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair2_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair3_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair4_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair5_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair6_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair7_3	ENST00000331162.8	100.0	15	6	20	1777	1791	2.1	plus	ENST00000331162.8	ZNF479
Pair8_3	ENST00000331162.8	100.0	15	2	16	1777	1791	2.1	plus	ENST00000331162.8	ZNF479
Pair9_3	ENST00000331162.8	100.0	15	5	19	1777	1791	1.8	plus	ENST00000331162.8	ZNF479
Pair10_3	ENST00000331162.8	100.0	15	1	15	1777	1791	1.8	plus	ENST00000331162.8	ZNF479
Pair11_3	ENST00000331162.8	100.0	15	6	20	1777	1791	2.1	plus	ENST00000331162.8	ZNF479
Pair12_3	ENST00000331162.8	100.0	15	2	16	1777	1791	2.1	plus	ENST00000331162.8	ZNF479
Pair13_3	ENST00000331162.8	100.0	14	1	14	1778	1791	6.0	plus	ENST00000331162.8	ZNF479
Pair14_3	ENST00000331162.8	100.0	15	5	19	1777	1791	1.8	plus	ENST00000331162.8	ZNF479
Pair15_3	ENST00000331162.8	100.0	15	1	15	1777	1791	1.8	plus	ENST00000331162.8	ZNF479
Pair0_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair1_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair2_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair3_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair4_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair5_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair6_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair7_3	ENST00000525586.5	100.0	14	10	23	3253	3266	8.4	plus	ENST00000525586.5	MCAM
Pair8_3	ENST00000525586.5	100.0	14	6	19	3253	3266	8.4	plus	ENST00000525586.5	MCAM
Pair9_3	ENST00000525586.5	100.0	14	9	22	3253	3266	7.2	plus	ENST00000525586.5	MCAM
Pair10_3	ENST00000525586.5	100.0	14	5	18	3253	3266	7.2	plus	ENST00000525586.5	MCAM
Pair11_3	ENST00000525586.5	100.0	14	10	23	3253	3266	8.4	plus	ENST00000525586.5	MCAM
Pair12_3	ENST00000525586.5	100.0	14	6	19	3253	3266	8.4	plus	ENST00000525586.5	MCAM
Pair13_3	ENST00000525586.5	100.0	14	4	17	3253	3266	6.0	plus	ENST00000525586.5	MCAM
Pair14_3	ENST00000525586.5	100.0	14	9	22	3253	3266	7.2	plus	ENST00000525586.5	MCAM
Pair15_3	ENST00000525586.5	100.0	14	5	18	3253	3266	7.2	plus	ENST00000525586.5	MCAM
Pair0_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair1_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair2_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair3_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair4_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair5_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair6_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair7_3	ENST00000528533.5	100.0	14	10	23	1327	1340	8.4	plus	ENST00000528533.5	MCAM
Pair8_3	ENST00000528533.5	100.0	14	6	19	1327	1340	8.4	plus	ENST00000528533.5	MCAM
Pair9_3	ENST00000528533.5	100.0	14	9	22	1327	1340	7.2	plus	ENST00000528533.5	MCAM
Pair10_3	ENST00000528533.5	100.0	14	5	18	1327	1340	7.2	plus	ENST00000528533.5	MCAM
Pair11_3	ENST00000528533.5	100.0	14	10	23	1327	1340	8.4	plus	ENST00000528533.5	MCAM
Pair12_3	ENST00000528533.5	100.0	14	6	19	1327	1340	8.4	plus	ENST00000528533.5	MCAM
Pair13_3	ENST00000528533.5	100.0	14	4	17	1327	1340	6.0	plus	ENST00000528533.5	MCAM
Pair14_3	ENST00000528533.5	100.0	14	9	22	1327	1340	7.2	plus	ENST00000528533.5	MCAM
Pair15_3	ENST00000528533.5	100.0	14	5	18	1327	1340	7.2	plus	ENST00000528533.5	MCAM
Pair0_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair1_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair2_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair3_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair4_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair5_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair6_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair7_3	ENST00000264036.6	100.0	14	10	23	1327	1340	8.4	plus	ENST00000264036.6	MCAM
Pair8_3	ENST00000264036.6	100.0	14	6	19	1327	1340	8.4	plus	ENST00000264036.6	MCAM
Pair9_3	ENST00000264036.6	100.0	14	9	22	1327	1340	7.2	plus	ENST00000264036.6	MCAM
Pair10_3	ENST00000264036.6	100.0	14	5	18	1327	1340	7.2	plus	ENST00000264036.6	MCAM
Pair11_3	ENST00000264036.6	100.0	14	10	23	1327	1340	8.4	plus	ENST00000264036.6	MCAM
Pair12_3	ENST00000264036.6	100.0	14	6	19	1327	1340	8.4	plus	ENST00000264036.6	MCAM
Pair13_3	ENST00000264036.6	100.0	14	4	17	1327	1340	6.0	plus	ENST00000264036.6	MCAM
Pair14_3	ENST00000264036.6	100.0	14	9	22	1327	1340	7.2	plus	ENST00000264036.6	MCAM
Pair15_3	ENST00000264036.6	100.0	14	5	18	1327	1340	7.2	plus	ENST00000264036.6	MCAM
Pair0_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair1_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair2_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair3_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair4_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair5_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair6_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair8_3	ENST00000505095.1	100.0	14	8	21	448	435	8.4	minus	ENST00000505095.1	TMEM192
Pair10_3	ENST00000505095.1	100.0	14	7	20	448	435	7.2	minus	ENST00000505095.1	TMEM192
Pair12_3	ENST00000505095.1	100.0	14	8	21	448	435	8.4	minus	ENST00000505095.1	TMEM192
Pair13_3	ENST00000505095.1	100.0	14	6	19	448	435	6.0	minus	ENST00000505095.1	TMEM192
Pair15_3	ENST00000505095.1	100.0	14	7	20	448	435	7.2	minus	ENST00000505095.1	TMEM192
Pair0_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair1_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair2_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair3_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair4_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair5_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair6_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair8_3	ENST00000506087.5	100.0	14	8	21	507	494	8.4	minus	ENST00000506087.5	TMEM192
Pair10_3	ENST00000506087.5	100.0	14	7	20	507	494	7.2	minus	ENST00000506087.5	TMEM192
Pair12_3	ENST00000506087.5	100.0	14	8	21	507	494	8.4	minus	ENST00000506087.5	TMEM192
Pair13_3	ENST00000506087.5	100.0	14	6	19	507	494	6.0	minus	ENST00000506087.5	TMEM192
Pair15_3	ENST00000506087.5	100.0	14	7	20	507	494	7.2	minus	ENST00000506087.5	TMEM192
Pair0_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair1_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair2_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair3_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair4_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair5_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair6_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair8_3	ENST00000306480.11	100.0	14	8	21	423	410	8.4	minus	ENST00000306480.11	TMEM192
Pair10_3	ENST00000306480.11	100.0	14	7	20	423	410	7.2	minus	ENST00000306480.11	TMEM192
Pair12_3	ENST00000306480.11	100.0	14	8	21	423	410	8.4	minus	ENST00000306480.11	TMEM192
Pair13_3	ENST00000306480.11	100.0	14	6	19	423	410	6.0	minus	ENST00000306480.11	TMEM192
Pair15_3	ENST00000306480.11	100.0	14	7	20	423	410	7.2	minus	ENST00000306480.11	TMEM192
Pair0_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair1_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair2_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair3_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair4_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair5_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair6_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair7_3	ENST00000371205.5	100.0	14	7	20	6841	6854	8.4	plus	ENST00000371205.5	ENTPD1
Pair8_3	ENST00000371205.5	100.0	14	3	16	6841	6854	8.4	plus	ENST00000371205.5	ENTPD1
Pair9_3	ENST00000371205.5	100.0	14	6	19	6841	6854	7.2	plus	ENST00000371205.5	ENTPD1
Pair10_3	ENST00000371205.5	100.0	14	2	15	6841	6854	7.2	plus	ENST00000371205.5	ENTPD1
Pair11_3	ENST00000371205.5	100.0	14	7	20	6841	6854	8.4	plus	ENST00000371205.5	ENTPD1
Pair12_3	ENST00000371205.5	100.0	14	3	16	6841	6854	8.4	plus	ENST00000371205.5	ENTPD1
Pair13_3	ENST00000371205.5	100.0	14	1	14	6841	6854	6.0	plus	ENST00000371205.5	ENTPD1
Pair14_3	ENST00000371205.5	100.0	14	6	19	6841	6854	7.2	plus	ENST00000371205.5	ENTPD1
Pair15_3	ENST00000371205.5	100.0	14	2	15	6841	6854	7.2	plus	ENST00000371205.5	ENTPD1
Pair0_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair1_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair2_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair3_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair4_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair5_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair6_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair7_3	ENST00000420713.2	100.0	15	6	20	1531	1545	2.1	plus	ENST00000420713.2	ZNF716
Pair8_3	ENST00000420713.2	100.0	15	2	16	1531	1545	2.1	plus	ENST00000420713.2	ZNF716
Pair9_3	ENST00000420713.2	100.0	15	5	19	1531	1545	1.8	plus	ENST00000420713.2	ZNF716
Pair10_3	ENST00000420713.2	100.0	15	1	15	1531	1545	1.8	plus	ENST00000420713.2	ZNF716
Pair11_3	ENST00000420713.2	100.0	15	6	20	1531	1545	2.1	plus	ENST00000420713.2	ZNF716
Pair12_3	ENST00000420713.2	100.0	15	2	16	1531	1545	2.1	plus	ENST00000420713.2	ZNF716
Pair13_3	ENST00000420713.2	100.0	14	1	14	1532	1545	6.0	plus	ENST00000420713.2	ZNF716
Pair14_3	ENST00000420713.2	100.0	15	5	19	1531	1545	1.8	plus	ENST00000420713.2	ZNF716
Pair15_3	ENST00000420713.2	100.0	15	1	15	1531	1545	1.8	plus	ENST00000420713.2	ZNF716
Pair1_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair4_5	ENST00000459919.1	100.0	15	7	21	342	328	1.5	minus	ENST00000459919.1	ZNF687
Pair11_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair12_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair13_5	ENST00000459919.1	100.0	16	6	21	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair14_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair15_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair18_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair20_5	ENST00000459919.1	100.0	15	7	21	342	328	1.5	minus	ENST00000459919.1	ZNF687
Pair23_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair26_5	ENST00000459919.1	100.0	15	7	21	342	328	1.5	minus	ENST00000459919.1	ZNF687
Pair28_5	ENST00000459919.1	100.0	16	6	21	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair29_5	ENST00000459919.1	100.0	16	5	20	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair30_5	ENST00000459919.1	100.0	16	6	21	342	327	0.38	minus	ENST00000459919.1	ZNF687
Pair53_3	ENST00000459919.1	100.0	14	1	14	329	342	6.0	plus	ENST00000459919.1	ZNF687
Pair58_3	ENST00000459919.1	100.0	16	1	16	327	342	0.38	plus	ENST00000459919.1	ZNF687
Pair63_3	ENST00000459919.1	100.0	16	1	16	327	342	0.38	plus	ENST00000459919.1	ZNF687
Pair65_3	ENST00000459919.1	100.0	16	1	16	327	342	0.38	plus	ENST00000459919.1	ZNF687
Pair69_3	ENST00000459919.1	100.0	15	1	15	328	342	1.5	plus	ENST00000459919.1	ZNF687
Pair71_3	ENST00000459919.1	100.0	14	1	14	329	342	6.0	plus	ENST00000459919.1	ZNF687
Pair72_3	ENST00000459919.1	100.0	17	1	17	326	342	0.097	plus	ENST00000459919.1	ZNF687
Pair73_3	ENST00000459919.1	100.0	16	1	16	327	342	0.38	plus	ENST00000459919.1	ZNF687
Pair76_3	ENST00000459919.1	100.0	15	1	15	328	342	1.5	plus	ENST00000459919.1	ZNF687
Pair79_3	ENST00000459919.1	100.0	18	1	18	325	342	0.025	plus	ENST00000459919.1	ZNF687
Pair85_3	ENST00000459919.1	100.0	14	1	14	329	342	6.0	plus	ENST00000459919.1	ZNF687
Pair1_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair4_5	ENST00000426871.1	100.0	15	7	21	1049	1035	1.5	minus	ENST00000426871.1	ZNF687
Pair11_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair12_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair13_5	ENST00000426871.1	100.0	16	6	21	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair14_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair15_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair18_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair20_5	ENST00000426871.1	100.0	15	7	21	1049	1035	1.5	minus	ENST00000426871.1	ZNF687
Pair23_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair26_5	ENST00000426871.1	100.0	15	7	21	1049	1035	1.5	minus	ENST00000426871.1	ZNF687
Pair28_5	ENST00000426871.1	100.0	16	6	21	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair29_5	ENST00000426871.1	100.0	16	5	20	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair30_5	ENST00000426871.1	100.0	16	6	21	1049	1034	0.38	minus	ENST00000426871.1	ZNF687
Pair53_3	ENST00000426871.1	100.0	14	1	14	1036	1049	6.0	plus	ENST00000426871.1	ZNF687
Pair58_3	ENST00000426871.1	100.0	16	1	16	1034	1049	0.38	plus	ENST00000426871.1	ZNF687
Pair63_3	ENST00000426871.1	100.0	16	1	16	1034	1049	0.38	plus	ENST00000426871.1	ZNF687
Pair65_3	ENST00000426871.1	100.0	16	1	16	1034	1049	0.38	plus	ENST00000426871.1	ZNF687
Pair69_3	ENST00000426871.1	100.0	15	1	15	1035	1049	1.5	plus	ENST00000426871.1	ZNF687
Pair71_3	ENST00000426871.1	100.0	14	1	14	1036	1049	6.0	plus	ENST00000426871.1	ZNF687
Pair72_3	ENST00000426871.1	100.0	17	1	17	1033	1049	0.097	plus	ENST00000426871.1	ZNF687
Pair73_3	ENST00000426871.1	100.0	16	1	16	1034	1049	0.38	plus	ENST00000426871.1	ZNF687
Pair76_3	ENST00000426871.1	100.0	15	1	15	1035	1049	1.5	plus	ENST00000426871.1	ZNF687
Pair79_3	ENST00000426871.1	100.0	18	1	18	1032	1049	0.025	plus	ENST00000426871.1	ZNF687
Pair85_3	ENST00000426871.1	100.0	14	1	14	1036	1049	6.0	plus	ENST00000426871.1	ZNF687
Pair1_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair4_5	ENST00000324048.9	100.0	15	7	21	3211	3197	1.5	minus	ENST00000324048.9	ZNF687
Pair11_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair12_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair13_5	ENST00000324048.9	100.0	16	6	21	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair14_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair15_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair18_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair20_5	ENST00000324048.9	100.0	15	7	21	3211	3197	1.5	minus	ENST00000324048.9	ZNF687
Pair23_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair26_5	ENST00000324048.9	100.0	15	7	21	3211	3197	1.5	minus	ENST00000324048.9	ZNF687
Pair28_5	ENST00000324048.9	100.0	16	6	21	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair29_5	ENST00000324048.9	100.0	16	5	20	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair30_5	ENST00000324048.9	100.0	16	6	21	3211	3196	0.38	minus	ENST00000324048.9	ZNF687
Pair53_3	ENST00000324048.9	100.0	14	1	14	3198	3211	6.0	plus	ENST00000324048.9	ZNF687
Pair58_3	ENST00000324048.9	100.0	16	1	16	3196	3211	0.38	plus	ENST00000324048.9	ZNF687
Pair63_3	ENST00000324048.9	100.0	16	1	16	3196	3211	0.38	plus	ENST00000324048.9	ZNF687
Pair65_3	ENST00000324048.9	100.0	16	1	16	3196	3211	0.38	plus	ENST00000324048.9	ZNF687
Pair69_3	ENST00000324048.9	100.0	15	1	15	3197	3211	1.5	plus	ENST00000324048.9	ZNF687
Pair71_3	ENST00000324048.9	100.0	14	1	14	3198	3211	6.0	plus	ENST00000324048.9	ZNF687
Pair72_3	ENST00000324048.9	100.0	17	1	17	3195	3211	0.097	plus	ENST00000324048.9	ZNF687
Pair73_3	ENST00000324048.9	100.0	16	1	16	3196	3211	0.38	plus	ENST00000324048.9	ZNF687
Pair76_3	ENST00000324048.9	100.0	15	1	15	3197	3211	1.5	plus	ENST00000324048.9	ZNF687
Pair79_3	ENST00000324048.9	100.0	18	1	18	3194	3211	0.025	plus	ENST00000324048.9	ZNF687
Pair85_3	ENST00000324048.9	100.0	14	1	14	3198	3211	6.0	plus	ENST00000324048.9	ZNF687
Pair1_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair4_5	ENST00000336715.11	100.0	15	7	21	2355	2341	1.5	minus	ENST00000336715.11	ZNF687
Pair11_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair12_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair13_5	ENST00000336715.11	100.0	16	6	21	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair14_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair15_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair18_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair20_5	ENST00000336715.11	100.0	15	7	21	2355	2341	1.5	minus	ENST00000336715.11	ZNF687
Pair23_5	ENST00000336715.11	100.0	16	5	20	2355	2340	0.38	minus	ENST00000336715.11	ZNF687
Pair26_5	ENST00000336715.11	100.0	15	7	21	2355	2341	1.5	minus	ENST00000336715.11	ZNF687
