query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair36_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair38_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair39_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair43_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair48_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair50_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair51_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair52_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair54_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair55_3	ENST00000517830.1	100.0	15	5	19	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair58_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair60_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair61_3	ENST00000517830.1	100.0	15	6	20	77	63	1.5	minus	ENST00000517830.1	NDUFB9
Pair63_3	ENST00000517830.1	100.0	14	8	21	77	64	6.0	minus	ENST00000517830.1	NDUFB9
Pair33_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair35_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair36_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair38_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair39_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair43_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair48_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair50_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair51_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair52_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair54_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair55_3	ENST00000518657.6	100.0	15	5	19	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair58_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair60_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair61_3	ENST00000518657.6	100.0	15	6	20	2188	2174	1.5	minus	ENST00000518657.6	NDUFB9
Pair63_3	ENST00000518657.6	100.0	14	8	21	2188	2175	6.0	minus	ENST00000518657.6	NDUFB9
Pair33_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair35_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair36_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair38_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair39_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair43_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair48_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair50_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair51_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair52_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair54_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair55_3	ENST00000677950.1	100.0	15	5	19	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair58_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair60_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair61_3	ENST00000677950.1	100.0	15	6	20	1115	1101	1.5	minus	ENST00000677950.1	NDUFB9
Pair63_3	ENST00000677950.1	100.0	14	8	21	1115	1102	6.0	minus	ENST00000677950.1	NDUFB9
Pair33_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair35_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair36_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair38_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair39_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair43_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair48_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair50_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair51_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair52_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair54_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair55_3	ENST00000677021.1	100.0	15	5	19	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair58_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair60_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair61_3	ENST00000677021.1	100.0	15	6	20	1172	1158	1.5	minus	ENST00000677021.1	NDUFB9
Pair63_3	ENST00000677021.1	100.0	14	8	21	1172	1159	6.0	minus	ENST00000677021.1	NDUFB9
Pair33_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair35_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair36_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair38_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair39_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair43_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair48_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair50_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair51_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair52_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair54_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair55_3	ENST00000261879.10	100.0	15	5	19	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair58_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair60_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair61_3	ENST00000261879.10	100.0	15	6	20	2524	2510	1.5	minus	ENST00000261879.10	APH1B
Pair63_3	ENST00000261879.10	100.0	14	8	21	2524	2511	6.0	minus	ENST00000261879.10	APH1B
Pair33_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair35_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair36_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair38_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair39_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair40_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair43_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair45_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair48_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair50_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair51_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair52_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair53_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair54_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair55_3	ENST00000485991.5	100.0	14	1	14	928	915	6.0	minus	ENST00000485991.5	CFP
Pair57_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair58_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair60_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair61_3	ENST00000485991.5	100.0	15	1	15	929	915	1.5	minus	ENST00000485991.5	CFP
Pair62_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair63_3	ENST00000485991.5	100.0	15	3	17	929	915	1.5	minus	ENST00000485991.5	CFP
Pair82_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair88_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair91_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair94_3	ENST00000485991.5	100.0	15	4	18	929	915	1.5	minus	ENST00000485991.5	CFP
Pair33_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair35_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair36_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair38_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair39_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair43_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair48_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair50_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair51_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair52_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair54_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair55_3	ENST00000371741.6	100.0	16	5	20	8434	8419	0.38	minus	ENST00000371741.6	KCNB1
Pair58_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair60_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair61_3	ENST00000371741.6	100.0	15	6	20	8434	8420	1.5	minus	ENST00000371741.6	KCNB1
Pair63_3	ENST00000371741.6	100.0	14	8	21	8434	8421	6.0	minus	ENST00000371741.6	KCNB1
Pair33_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair35_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair36_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair38_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair39_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair43_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair48_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair50_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair51_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair52_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair54_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair55_3	ENST00000699287.1	100.0	16	5	20	10	25	0.38	plus	ENST00000699287.1	
Pair58_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair60_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair61_3	ENST00000699287.1	100.0	15	6	20	10	24	1.5	plus	ENST00000699287.1	
Pair63_3	ENST00000699287.1	100.0	14	8	21	10	23	6.0	plus	ENST00000699287.1	
Pair33_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair35_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair36_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair38_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair39_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair43_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair48_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair50_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair51_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair52_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair54_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair55_3	ENST00000641897.1	100.0	15	4	18	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair58_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair60_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair61_3	ENST00000641897.1	100.0	15	5	19	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair63_3	ENST00000641897.1	100.0	15	7	21	3336	3350	1.5	plus	ENST00000641897.1	OR8D1
Pair33_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair35_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair36_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair38_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair39_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair43_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair48_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair50_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair51_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair52_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair54_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair55_3	ENST00000641015.1	100.0	15	4	18	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair58_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair60_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair61_3	ENST00000641015.1	100.0	15	5	19	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair63_3	ENST00000641015.1	100.0	15	7	21	3337	3351	1.5	plus	ENST00000641015.1	OR8D1
Pair33_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair35_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair36_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair38_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair39_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair43_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair48_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair50_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair51_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair52_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair54_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair55_3	ENST00000409671.5	100.0	15	5	19	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair58_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair60_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair61_3	ENST00000409671.5	100.0	15	6	20	2161	2175	1.5	plus	ENST00000409671.5	CCDC154
Pair63_3	ENST00000409671.5	100.0	14	8	21	2161	2174	6.0	plus	ENST00000409671.5	CCDC154
Pair33_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair35_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair36_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair38_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair39_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair43_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair48_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair50_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair51_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair52_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair54_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair55_3	ENST00000463299.2	100.0	15	5	19	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair58_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair60_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair61_3	ENST00000463299.2	100.0	15	6	20	152	166	1.5	plus	ENST00000463299.2	CCDC154
Pair63_3	ENST00000463299.2	100.0	14	8	21	152	165	6.0	plus	ENST00000463299.2	CCDC154
Pair33_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair35_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair36_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair38_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair39_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair43_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair48_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair50_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair51_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair52_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair54_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair55_3	ENST00000389176.4	100.0	15	5	19	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair58_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair60_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair61_3	ENST00000389176.4	100.0	15	6	20	1858	1872	1.5	plus	ENST00000389176.4	CCDC154
Pair63_3	ENST00000389176.4	100.0	14	8	21	1858	1871	6.0	plus	ENST00000389176.4	CCDC154
Pair33_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair35_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair36_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair38_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair39_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair43_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair48_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair50_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair51_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair52_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair54_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair55_3	ENST00000483702.5	100.0	15	5	19	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair58_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair60_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair61_3	ENST00000483702.5	100.0	15	6	20	303	317	1.5	plus	ENST00000483702.5	CCDC154
Pair63_3	ENST00000483702.5	100.0	14	8	21	303	316	6.0	plus	ENST00000483702.5	CCDC154
Pair33_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair35_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair36_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair38_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair39_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair40_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair43_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair45_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair48_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair50_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair51_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair52_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair53_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair54_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair55_3	ENST00000637128.2	100.0	15	1	15	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair57_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair58_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair60_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair61_3	ENST00000637128.2	100.0	15	2	16	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair62_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair63_3	ENST00000637128.2	100.0	15	4	18	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair82_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
Pair88_3	ENST00000637128.2	100.0	15	5	19	389	403	1.5	plus	ENST00000637128.2	C10orf143
